"x","y","MPA_1","MPA_2","MPA_3","MPA_4","MPA_5","MPA_6","MPA_7","MPA_8","MPA_9","MPA_10"
-88.19,17.83,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.16,17.83,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.13,17.83,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.1,17.83,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.07,17.83,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.04,17.83,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.01,17.83,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.98,17.83,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.95,17.83,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.92,17.83,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.89,17.83,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-87.86,17.83,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-87.83,17.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.8,17.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.77,17.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.74,17.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.71,17.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.68,17.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.65,17.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.62,17.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.59,17.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.56,17.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.53,17.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.5,17.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.47,17.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.44,17.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.41,17.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.97,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.94,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.91,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.88,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.85,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.82,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.79,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.76,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.73,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.7,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.67,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.64,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.61,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.58,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.55,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.52,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.49,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.46,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.43,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.4,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.37,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.34,17.8,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.31,17.8,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.28,17.8,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.25,17.8,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.22,17.8,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.19,17.8,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.16,17.8,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.13,17.8,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.1,17.8,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.07,17.8,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.04,17.8,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.01,17.8,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.98,17.8,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.95,17.8,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.92,17.8,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.89,17.8,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-87.86,17.8,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-87.83,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.8,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.77,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.74,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.71,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.68,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.65,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.62,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.59,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.56,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.53,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.5,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.47,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.44,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.41,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.97,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.94,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.91,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.88,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.85,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.82,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.79,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.76,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.73,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.7,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.67,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.64,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.61,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.58,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.55,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.52,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.49,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.46,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.43,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.4,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.37,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.34,17.77,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.31,17.77,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.28,17.77,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.25,17.77,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.22,17.77,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.19,17.77,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.16,17.77,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.13,17.77,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.1,17.77,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.07,17.77,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.04,17.77,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.01,17.77,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.98,17.77,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.95,17.77,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.92,17.77,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.89,17.77,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-87.86,17.77,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-87.83,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.8,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.77,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.74,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.71,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.68,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.65,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.62,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.59,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.56,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.53,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.5,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.47,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.44,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.41,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.97,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.94,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.91,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.88,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.85,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.82,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.79,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.76,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.73,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.7,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.67,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.64,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.61,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.58,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.55,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.52,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.49,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.46,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.43,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.4,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.37,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.34,17.74,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.31,17.74,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.28,17.74,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.25,17.74,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.22,17.74,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.19,17.74,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE
-88.16,17.74,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE
-88.13,17.74,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE
-88.1,17.74,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE
-88.07,17.74,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE
-88.04,17.74,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.01,17.74,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.98,17.74,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.95,17.74,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.92,17.74,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.89,17.74,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-87.86,17.74,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-87.83,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.8,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.77,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.74,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.71,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.68,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.65,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.62,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.59,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.56,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.53,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.5,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.47,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.44,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.41,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.97,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.94,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.91,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.88,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.85,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.82,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.79,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.76,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.73,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.7,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.67,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.64,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.61,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.58,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.55,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.52,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.49,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.46,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.43,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.4,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.37,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.34,17.71,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.31,17.71,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.28,17.71,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.25,17.71,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.22,17.71,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.19,17.71,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE
-88.16,17.71,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE
-88.13,17.71,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE
-88.1,17.71,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE
-88.07,17.71,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE
-88.04,17.71,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-88.01,17.71,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.98,17.71,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.95,17.71,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.92,17.71,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE
-87.89,17.71,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-87.86,17.71,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-87.83,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.8,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.77,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.74,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.71,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.68,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.65,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.62,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.59,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.56,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.53,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.5,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.47,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.44,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.41,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.97,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.94,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.91,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.88,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.85,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.82,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.79,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.76,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.73,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.7,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.67,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.64,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.61,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.58,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.55,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.52,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.49,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.46,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.43,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.4,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.37,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.34,17.68,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.31,17.68,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.28,17.68,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.25,17.68,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.22,17.68,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.19,17.68,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.16,17.68,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.13,17.68,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.1,17.68,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.07,17.68,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.04,17.68,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.01,17.68,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-87.98,17.68,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-87.95,17.68,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-87.92,17.68,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-87.89,17.68,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-87.86,17.68,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-87.83,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.8,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.77,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.74,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.71,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.68,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.65,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.62,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.59,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.56,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.53,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.5,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.47,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.44,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.41,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.97,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.94,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.91,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.88,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.85,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.82,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.79,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.76,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.73,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.7,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.67,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.64,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.61,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.58,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.55,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.52,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.49,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.46,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.43,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.4,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.37,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.34,17.65,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.31,17.65,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.28,17.65,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.25,17.65,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.22,17.65,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.19,17.65,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.16,17.65,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.13,17.65,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.1,17.65,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.07,17.65,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA
-88.04,17.65,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.01,17.65,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-87.98,17.65,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE
-87.95,17.65,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE
-87.92,17.65,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE
-87.89,17.65,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE
-87.86,17.65,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE
-87.83,17.65,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
-87.8,17.65,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
-87.77,17.65,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
-87.74,17.65,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
-87.71,17.65,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
-87.68,17.65,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
-87.65,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.62,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.59,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.56,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.53,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.5,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.47,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
